ZYTI,WIBD,KVJI,CSTT,OFSQ,RXUY,GWEE,NANX,PMLC,JIEK,GXSO,PTAX,RLCO,RNOZ,QRWO,PSSJ,WBYY,BDGK,FWKW,PFKF,ZKOY,XBUG,OMXX,IXKB,YKJO,GQUZ,VKRW,DDTT,QXYM,MHEC,TUXT,UZSD,AOQU,RJWA,VTQI,ROQE,ZMHO,RTDN,MJXP,XYKI,RESP__0,RESP__1,RESP__2,RESP__3,RESP__4
71177884.45810324,87186993.55165127,80692184.31150393,52518069.28510949,68112321.36126387,60962331.23831675,97480277.19008224,54050811.89507945,70284997.90416476,95609072.00926585,73442257.96300511,64335598.75840214,56681244.58353639,80740385.22442123,56821015.63686703,57242251.99321962,69559435.2070244,95376266.8325008,70799494.84804435,76471065.94867197,68525278.4680759,73042695.89204484,92437743.39302783,60490557.266656324,65362415.811112225,84448142.64641711,94213212.95463581,87088300.7822722,52757125.70821465,59872510.16512357,88704468.82367052,59152643.804418534,77246893.78062765,69712729.97962852,72877260.74322173,61438410.23409541,73077725.5546272,65799209.41349089,82736908.26590765,87170766.98243731,31225778843.276505,45397579194.439514,17180113628.64217,29138028458.998863,34406391456.96958
58285083.69219687,64877012.33969322,85876308.90296711,63682216.32039417,54248884.53889719,107821011.68575688,63785350.00314857,58734171.10622804,89654835.43196523,58168912.94862225,91149238.73614244,102519341.17891845,88603170.84551506,74573786.26472244,76799125.3954842,100338788.16222702,54304347.36289118,56803943.526594825,66489438.3319626,62968742.07267094,96640157.03071435,54752675.60714372,95613322.52568562,94477298.06532073,84051395.96013038,59455334.32787708,39532426.94082711,62299923.345672294,79750011.15888524,42943201.35303946,72553454.75730138,53139277.27168685,71787150.79207967,60235463.004412055,89096327.90339206,83150743.62044764,50724245.20088881,94469380.46500316,55491355.30776468,76258760.66056651,21617069209.31995,38647841202.631645,18019683084.270058,40733973445.718605,27719909850.94121
68640323.48906943,44731110.21135273,79512044.73195134,75177566.00303863,79970990.82122852,69502303.4966343,53362700.39732451,65987983.81968017,79910103.6233974,101782409.25840853,64849014.68359377,54966314.00613406,64962046.58401647,58508689.038646996,54129021.962596975,48893670.82234683,93066380.4238061,72491217.45574337,53116973.10407968,84163023.38586497,66280486.59572147,56364995.570726685,53661809.967187226,69435285.6518928,68718727.8665648,88543229.02665783,62843758.97178019,112761037.00261176,56687688.47443454,72164512.81493391,57325855.274612345,44966913.01020257,60152280.914753534,70431917.95197307,83565286.28240731,52026802.92555038,87065567.01011671,74509010.32089622,87032953.02623965,75588874.20353475,28681317085.663666,41202644072.889824,17998789519.480637,27344582041.249016,36673673466.076614
66544683.22004293,41847545.69158336,85133758.7122603,61720962.20951924,57319952.00890298,59753716.70701824,106068531.04219016,92488971.8760715,68387193.8583695,78980516.778169,110762325.26307558,98596967.6862865,74971296.66740891,89455928.20450088,59474457.62630538,61086536.30362333,58989660.082438186,56408900.92883159,49266143.00264238,46769755.500168964,103081721.56929912,62280051.83164635,71788862.36721732,96473550.6863766,89034683.15114245,78388887.67094073,75331864.51743184,65602709.57766626,62809310.942978084,91010619.09428601,96296912.85781035,60917477.90920618,47336317.53722501,45611427.84051358,53926598.69999155,55803491.57429163,88940713.57322632,106582360.86998819,86907215.93846819,70329570.47033052,28631852666.433464,38879274953.72945,18027259151.052402,27524801830.905487,29838764543.19817
73348476.32774259,88856612.71155055,81462730.67727755,59915135.83578899,81203556.70949364,50134988.16970711,97264383.82133494,44868134.627720654,47833133.51589436,96762231.57571761,63232209.401269786,75550736.31998901,48178022.16517111,79473477.86076516,75566496.81851548,70098743.56447409,78128883.76933596,105468859.70652395,66652735.91543676,99769826.40054223,61201016.816606134,71981987.64595519,83618236.60765715,58371244.87469366,74227162.10101314,68320161.33372134,93249597.95145336,78471725.00442399,64228423.67416046,65298953.64129353,98705831.59185582,55099561.94647889,82814976.99751177,79672333.85829121,52104441.32375556,65088457.12636509,72231928.91261308,60253254.42761087,96715875.58618604,82473822.2440452,34211176090.658443,46661823381.47255,15505087987.752617,28075289238.189842,35924559420.15938
46191306.61774263,109894491.87144999,97683753.61197318,83915259.81303692,98364625.13729513,40834299.87593933,66823087.53910016,64587485.977841154,57998308.08558338,102214500.8333268,81349156.3864337,103233513.86088505,58952988.484246835,49019138.31519514,72148228.07950236,52522725.80337789,71096391.08150168,93957542.85149826,71333524.05594699,62612466.71600924,74302871.58379592,66516466.52074016,64872965.587609895,81539177.75315528,72173204.56463529,56681321.26045934,62479975.39606754,103100096.6271295,80517610.72582129,86802129.4222091,69549736.55303656,78683769.43533902,89285459.48960309,87280355.25751446,68757158.76181181,72850324.33159944,60232965.88843287,51790787.78750151,75532278.11777422,76187990.91382614,33005340011.411804,50803177226.801476,17042322109.195253,26386235529.00649,41372552925.15425
101341917.73008874,47439401.92886835,62291743.06533196,94824499.65315454,67476408.8745914,67769799.09715085,77239946.97744629,87590971.56402999,99641862.40998943,82236096.7670247,56704942.829596356,78984773.47819467,97531836.14075613,68821052.46124004,50817717.63726284,60396814.15751624,66058908.121505626,101045032.08037314,75873712.82138792,69032063.55169716,86060236.34580094,59459145.5910463,81715737.93632619,70917041.40067007,62514093.63791355,67285249.1863363,58241181.747530304,82109622.40077545,74786944.26374316,66487555.21399405,109932796.99142206,80777371.7863211,77950659.09474108,44503685.78611703,47293977.572058864,60790268.997449294,71265252.78744999,59092547.04124229,53538975.59896343,56846163.08652844,34172931610.00424,43775928737.84498,17204839143.98515,29292168436.812622,36696124046.01988
63048847.58393979,62318043.516305394,82887814.40809628,53439217.08707049,67856694.18792509,90515595.16037743,49601670.74910536,49803875.19384984,98828328.8123058,45513708.11094288,91483003.59879711,88542435.26853797,97789442.11409283,68520720.7254112,79833874.56026855,85975102.46889739,74905332.36640069,65502445.785397984,68342634.10266571,82237810.21670358,95129099.83817448,75101397.01471646,89520875.56943041,73841917.61822847,72538181.29256923,49883549.782450356,59875504.366643995,53876926.41600474,71464288.3006501,28516464.149701737,64563030.9752512,56102069.3833387,69055774.88418812,60335844.28163927,77348308.26113665,89063461.95703061,54389178.59804386,93061370.66693236,58804244.29411871,73147735.22659945,21485611604.03692,41022463235.249916,16673835306.472466,39552051097.47812,34160235610.852562
57551761.319800854,46627453.23441035,80360790.67842914,76457325.58259636,76863634.55932154,58500985.518593706,51735467.40454399,73391264.8988595,78955288.38688816,89014251.63997597,67563723.9925479,61590558.97014019,47461599.71992982,58082477.18139773,59977551.499383174,41085611.725899555,95303197.60926759,67816514.40905659,56531429.34820249,89024802.68914141,72628117.03444451,54354808.627716556,59919129.12337711,79005138.49059233,65415917.353041686,88224574.71559766,49572326.97916802,98218997.8662799,49662679.16426945,74486938.4529918,49815824.90746059,45836044.950902954,50302947.42132474,55149115.30291787,76591667.87811126,54853404.17214783,89762031.47165829,70600916.12533101,77422681.28459327,77609074.52789363,27500194489.79513,43920153228.59576,16749584402.427238,26653393515.266445,37302763065.59334
85573246.05464236,57891660.98211469,49322235.67516613,59230044.360766485,48973735.00814647,93069188.42038324,76841182.56997675,77345922.36897859,106413639.73365982,74945320.038937,52222405.65597132,46969678.93930527,67471649.45971024,52470581.408730015,55887437.129775584,88705530.97317378,47722152.828218006,93781442.71209222,102135661.48619914,81070705.08232251,88712199.35990387,98366766.1418177,73871082.65176666,70445226.51524237,65346744.08990232,57293154.83208265,71331086.85646197,72232515.985506,95385894.27083337,99397076.81899297,54991877.61857991,66471202.46076837,47422526.48776877,49101853.396256685,89672278.86754736,78919486.31188804,64511016.83062679,54696011.50253465,115042997.1542288,64854177.11825105,38518075155.2741,45259072151.26024,12710212136.02058,40120570441.33483,27445967232.830425
56469652.08752374,110349145.90088625,92517228.46455704,85165419.25025935,81935393.65193614,54949728.14661974,52317440.06025348,60501003.64342826,65428456.88051567,83101722.73219986,88017634.6354194,112610461.32561857,58468885.2463811,46885406.81275422,63698983.79669919,39755315.98138479,59455419.00689069,102606297.12550755,61846589.911000356,56899665.29351047,74952014.00226407,49474377.88249901,69716200.72625542,76764831.6032318,61539922.63909612,56745027.88588621,64657278.81674562,99299618.3738302,78981993.59284192,98280670.98264895,77858928.27394167,72447581.63635339,80525655.14909832,90440884.04772265,67617606.57641295,66590555.79404288,73334896.59480011,58701166.4924469,77326153.6122128,70201364.53684638,35965354106.02356,45873340644.122894,16323458011.15533,27467158416.1841,36409329028.11234
51556376.083303235,104538937.88155727,93224773.25874528,91100758.08065139,89917680.57815823,41892364.84662773,65517331.2415788,55661765.55465438,54824417.01209324,75954417.24909708,103079792.5965606,109610010.06274606,64278478.64648411,61651637.43167313,73409241.79775424,60610039.83013124,70207990.64162502,91801627.4817601,79770899.03734846,53250573.31143092,77450614.0024665,49578174.22555726,63475499.29842079,84474631.09442154,79788098.29368371,55505251.94545842,63213809.427500285,90577167.72571407,78989167.23810498,91690778.88827014,62306015.22130412,72900211.33463837,90640048.4526834,106031294.75119165,59198380.43287759,78549313.45951849,67028470.31456734,67476366.34687434,71307966.30354865,72860275.82678431,31615111911.880905,44235649093.92652,16658157719.758575,25818780076.20225,39955079875.01235
82518578.23336047,53501019.81746027,90733925.66520894,53455835.734761074,51079353.70886596,72008000.14430858,103052402.32824922,106154764.9883291,64144311.234579176,94300183.04608296,96612859.86654823,91511883.16433856,69503404.67034213,87964058.79275754,46238822.8188409,73412725.53310394,68345530.81942418,52636197.91411194,62189218.589147374,63465994.56441294,75328975.28179884,55956636.66814828,72838851.88066489,92271919.3369908,80182876.48830947,90241992.3065152,72093383.23739894,49950141.660722554,86882772.235439,87362614.97086789,102230670.99212056,51860289.94349788,56357505.1601881,58063364.24865131,60438830.83573353,66614310.92356471,78697768.27247137,101315093.52319826,87619698.00279579,76475017.15331297,28498948586.14364,46410451380.64949,18891498546.18986,32391225072.508545,30168572629.289352
77601427.16929623,80259898.48366486,76539644.59784706,64580919.70422128,87519805.79615465,59624549.78512417,90570236.41529933,63215153.52506448,44516138.72320948,87576204.94855358,67552128.40589589,58849079.968881406,53012247.103349596,85806741.94308776,63738716.0125523,59882390.433724634,76750827.01173472,98075149.27346514,67910879.78037858,90816043.75287476,81290273.5809728,71677143.72055249,85894361.41288853,49753043.074828215,77846815.48781691,66653922.82981125,90597196.00176293,90078873.83263497,60773011.3065923,56823301.70537523,102406643.83149135,65440764.343567215,87593649.32660492,74077910.84243643,83596822.95383546,72097171.29451321,56740716.46686714,60192112.21018691,100370139.49604666,85358556.1933832,32373594418.24725,49762720628.08263,15998728607.972748,31464656375.28148,38757678898.781235
64148859.441219,40904696.19789443,80780352.5103279,77829953.9695167,57014482.33648314,56789426.259286836,51926302.76279888,63543634.12224803,86032236.04855707,90234001.47637847,62356656.30952945,62462761.94042064,57781850.685798936,67701998.65174854,56732970.72076248,53917330.41450001,81165199.45224507,62495207.65738123,53439704.30718766,106475996.95915641,78730504.67033465,69359084.83314766,60706870.53881184,80999348.87843928,64928823.439399354,81944560.45549384,47767251.81320031,116900400.67331682,62244874.102531284,49613962.65703975,67168600.8509692,43321738.22097167,72091113.5007803,65824363.64638398,70157700.01784354,65014363.727492966,82792385.93247998,65955793.025198676,67666827.13456872,77606190.2265716,23711492245.921494,44264875033.53163,16868592234.757618,29223372809.331593,31873962225.492958
59658099.394423544,73783192.35069667,83615406.41769552,64441778.460840195,73448934.89447343,117715043.27742217,41010994.90922298,65538417.029724985,99135378.57141893,61614688.94314373,94254921.10886186,86418013.54556121,101285670.74382989,73807716.95118566,60592042.183349654,91540861.29660608,56074264.42552799,56631056.95825507,66895561.79059446,80043058.4690691,104144659.86020091,55824693.32866293,92400434.49091469,85255716.99975403,69480441.48181552,66258894.563309714,51160934.222223945,61968139.83405302,88749275.91344036,45754729.994458884,57345052.995718606,49845286.996785186,83573359.31118003,65222178.31119943,85465964.01798417,91648578.82148999,68596720.91823421,90502785.47277397,63756480.7412049,89191844.33942308,20854810670.105923,45492741099.15781,19117513182.10491,44553663078.02058,28032657550.533924
81127140.76361421,78342330.59464708,94554555.40030536,50686560.39798921,71301091.47286116,56987142.31385414,73304856.08459705,97410284.40522635,46021974.138982266,57380591.977358885,79729260.18790603,81763408.5599226,52907632.910240754,85212459.6697162,59245494.57907628,77244236.29290085,97466475.83644742,94059463.6850284,91228901.50574715,66685887.17950464,84855572.8238113,52531441.97976777,91352172.78013735,88667662.29708238,52136892.14615834,79286770.62692846,94067876.89603569,53053643.291184865,83138245.93955132,84392245.48562504,76346227.3175224,91899264.37103218,70911274.39515458,73889676.41944154,59794998.98759852,87428407.67306368,58459794.41963812,56094280.14780913,107589522.9567795,80440546.92827165,35072324868.703964,52484824826.56832,17963102538.692028,31680689163.414143,44149738313.97604
51872229.58137292,86853453.02423474,85972653.8345607,90801871.87383065,82537190.08851352,57090161.91729751,65539271.390490614,58773922.795710206,66752639.23363489,69362986.45194349,92537143.94145979,102175863.56199932,58966730.76365623,59346053.462119736,73250863.07896103,57004586.49910221,57318443.59536385,92154401.14071758,60846522.09806484,60393330.190475374,79389519.32086036,55586594.89691786,75537160.00039198,86296187.38014205,80038240.47467294,38868758.86532953,65688464.11235018,100285837.97328097,76553631.59701788,107315577.88593544,70115946.84535539,87404298.15406093,86976043.68631732,95719115.67323613,66083113.655895315,71987703.36047326,91277878.2726795,68717580.98235907,80557003.37926807,82248047.72917429,36021852091.39392,42929670228.06954,14400654050.758757,28472885512.512253,37545297309.46623
